dt,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_main_Clear,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Thunderstorm
2020-02-15,22.98348314606742,14.237640449438203,-3.26,37.02,1024.073033707865,67.0505617977528,9.27516853932585,36.3876404494382,0.5449438202247191,0.2303370786516854,0.016853932584269662,0.0,0.011235955056179775,0.016853932584269662,0.11797752808988764,0.0,0.06179775280898876,0.0
2020-02-22,30.844285714285714,23.048095238095232,8.15,52.57,1016.3809523809524,65.30357142857143,11.166607142857139,33.86309523809524,0.6011904761904762,0.27976190476190477,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.10119047619047619,0.0
2020-02-29,34.87834319526629,28.19372781065089,10.15,57.16,1011.7514792899408,63.976331360946745,9.745029585798807,28.420118343195266,0.6449704142011834,0.28402366863905326,0.011834319526627219,0.0,0.0,0.0,0.023668639053254437,0.0,0.03550295857988166,0.0
2020-03-07,42.01124999999999,38.000326086956505,20.14,64.92,1017.5217391304348,70.71195652173913,8.921847826086951,43.63586956521739,0.4673913043478261,0.1956521739130435,0.05434782608695652,0.0,0.010869565217391304,0.125,0.1358695652173913,0.0,0.010869565217391304,0.0
2020-03-14,36.628426966292125,31.16151685393259,23.77,50.58,1023.4831460674158,74.34831460674157,8.424550561797744,65.57865168539325,0.24157303370786518,0.5056179775280899,0.02247191011235955,0.0056179775280898875,0.0056179775280898875,0.07865168539325842,0.12359550561797752,0.0,0.016853932584269662,0.0
2020-03-21,36.38443786982247,32.02781065088758,17.15,60.75,1020.7041420118343,79.44378698224853,6.807218934911244,71.14792899408285,0.14792899408284024,0.5325443786982249,0.011834319526627219,0.01775147928994083,0.029585798816568046,0.14792899408284024,0.04142011834319527,0.0,0.07100591715976332,0.0
2020-03-28,41.52946236559138,37.907688172043,28.6,64.63,1013.1344086021505,82.05376344086021,7.354784946236548,74.18279569892474,0.13978494623655913,0.5268817204301075,0.06989247311827956,0.021505376344086023,0.0,0.10215053763440861,0.13978494623655913,0.0,0.0,0.0
2020-04-04,44.558399999999985,41.434799999999996,27.37,78.76,1013.24,71.58857142857143,6.992114285714289,54.70857142857143,0.3028571428571429,0.4342857142857143,0.03428571428571429,0.02857142857142857,0.0,0.05714285714285714,0.13142857142857142,0.0,0.011428571428571429,0.0
2020-04-11,37.591864406779685,32.406384180790965,19.74,61.63,1013.3841807909605,64.2316384180791,8.052655367231637,59.48587570621469,0.21468926553672316,0.5141242937853108,0.03954802259887006,0.0,0.005649717514124294,0.04519774011299435,0.0903954802259887,0.0,0.0903954802259887,0.0
2020-04-18,42.75186046511626,38.33569767441856,28.74,62.94,1009.5116279069767,65.43604651162791,9.797383720930231,43.2906976744186,0.45930232558139533,0.26744186046511625,0.005813953488372093,0.0,0.046511627906976744,0.12790697674418605,0.09302325581395349,0.0,0.0,0.0
2020-04-25,46.39135135135132,43.01767567567567,32.14,66.63,1011.1297297297298,74.58378378378379,8.313621621621625,53.23783783783784,0.3621621621621622,0.1945945945945946,0.04864864864864865,0.05405405405405406,0.005405405405405406,0.08648648648648649,0.24864864864864866,0.0,0.0,0.0
2020-05-02,49.328333333333354,46.090833333333336,30.97,75.16,1015.4821428571429,54.029761904761905,8.57357142857143,28.86904761904762,0.5952380952380952,0.40476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-09,48.6471186440678,45.490056497175146,26.15,76.98,1017.5536723163842,65.80790960451978,7.68497175141242,48.80790960451977,0.4180790960451977,0.3333333333333333,0.05084745762711865,0.0,0.0,0.03389830508474576,0.15819209039548024,0.0,0.005649717514124294,0.0
2020-05-16,52.370865384615385,50.096153846153854,43.57,69.66,1015.5144230769231,84.375,8.72475961538461,63.34615384615385,0.2644230769230769,0.22596153846153846,0.14423076923076922,0.0,0.009615384615384616,0.11538461538461539,0.2403846153846154,0.0,0.0,0.0
2020-05-23,68.73848837209304,69.18267441860463,48.83,88.65,1013.1337209302326,77.26744186046511,6.0326162790697655,43.116279069767444,0.3953488372093023,0.3081395348837209,0.01744186046511628,0.029069767441860465,0.0,0.0872093023255814,0.16279069767441862,0.0,0.0,0.0
2020-05-30,67.52696428571429,66.98880952380952,39.15,93.25,1015.4107142857143,63.339285714285715,8.880892857142856,27.541666666666668,0.6011904761904762,0.3392857142857143,0.0,0.0,0.0,0.0,0.05952380952380952,0.0,0.0,0.0
2020-06-06,66.43782352941177,66.03364705882352,47.73,86.0,1012.9764705882353,68.48823529411764,9.31258823529412,21.941176470588236,0.7058823529411765,0.17058823529411765,0.0,0.0,0.0058823529411764705,0.0,0.11176470588235295,0.0,0.0,0.0058823529411764705
2020-06-13,64.63327380952384,63.43208333333335,41.86,90.64,1023.8690476190476,60.101190476190474,6.535000000000002,7.190476190476191,0.8809523809523809,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,69.69362068965519,69.8031034482759,52.74,87.04,1011.0632183908046,72.44252873563218,6.091896551724142,42.224137931034484,0.3448275862068966,0.41954022988505746,0.028735632183908046,0.0,0.0,0.005747126436781609,0.1896551724137931,0.0,0.0,0.011494252873563218
2020-06-27,74.90798816568046,76.1437869822485,59.14,92.64,1013.2485207100592,73.42011834319527,5.567218934911244,14.798816568047338,0.7218934911242604,0.20118343195266272,0.0,0.0,0.005917159763313609,0.01775147928994083,0.03550295857988166,0.0,0.0,0.01775147928994083
2020-07-04,78.03319767441866,80.24784883720926,63.37,94.05,1013.9244186046511,72.88372093023256,6.175465116279069,32.622093023255815,0.5,0.2558139534883721,0.01744186046511628,0.0,0.05232558139534884,0.011627906976744186,0.12209302325581395,0.0,0.0,0.040697674418604654
2020-07-11,73.32482352941177,74.04558823529409,56.14,89.91,1014.8411764705883,74.37058823529412,7.330470588235293,30.4,0.5411764705882353,0.3588235294117647,0.0,0.0,0.0,0.0058823529411764705,0.08823529411764706,0.0,0.0,0.0058823529411764705
