item_code,type,type_num,gen_num,general
2751,side,21,2,food
2815,side,21,2,food
2696,side,21,2,food
2873,side,21,2,food
2877,side,21,2,food
2875,side,21,2,food
2854,side,21,2,food
2865,side,21,2,food
3049,side,21,2,food
2713,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2849,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2815,side,21,2,food
2821,side,21,2,food
2872,side,21,2,food
2713,side,21,2,food
2816,side,21,2,food
2873,side,21,2,food
2877,side,21,2,food
2865,side,21,2,food
2834,side,21,2,food
2852,side,21,2,food
2751,side,21,2,food
2818,side,21,2,food
2836,side,21,2,food
2872,side,21,2,food
2731,side,21,2,food
2852,side,21,2,food
2877,side,21,2,food
2816,side,21,2,food
2696,side,21,2,food
2713,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2872,side,21,2,food
2878,side,21,2,food
2713,side,21,2,food
2815,side,21,2,food
2852,side,21,2,food
2883,side,21,2,food
2877,side,21,2,food
2873,side,21,2,food
2696,side,21,2,food
2816,side,21,2,food
2865,side,21,2,food
2854,side,21,2,food
2846,side,21,2,food
2849,side,21,2,food
2821,side,21,2,food
2803,side,21,2,food
2834,side,21,2,food
2752,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2817,side,21,2,food
2713,side,21,2,food
2821,side,21,2,food
2877,side,21,2,food
2845,side,21,2,food
2848,side,21,2,food
2696,side,21,2,food
2818,side,21,2,food
2815,side,21,2,food
2816,side,21,2,food
2849,side,21,2,food
2878,side,21,2,food
2873,side,21,2,food
2865,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2852,side,21,2,food
2713,side,21,2,food
2815,side,21,2,food
2799,side,21,2,food
2696,side,21,2,food
2872,side,21,2,food
2873,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2878,side,21,2,food
2815,side,21,2,food
2872,side,21,2,food
2883,side,21,2,food
2873,side,21,2,food
2713,side,21,2,food
2740,side,21,2,food
2696,side,21,2,food
2751,side,21,2,food
2753,side,21,2,food
2875,side,21,2,food
2852,side,21,2,food
2849,side,21,2,food
2854,side,21,2,food
2847,side,21,2,food
2877,side,21,2,food
2865,side,21,2,food
2757,side,21,2,food
2799,side,21,2,food
2812,side,21,2,food
2818,side,21,2,food
2750,side,21,2,food
2731,side,21,2,food
2713,side,21,2,food
2836,side,21,2,food
2815,side,21,2,food
2872,side,21,2,food
2696,side,21,2,food
2755,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2877,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2872,side,21,2,food
2696,side,21,2,food
2713,side,21,2,food
2834,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2878,side,21,2,food
2873,side,21,2,food
2815,side,21,2,food
2852,side,21,2,food
2872,side,21,2,food
2713,side,21,2,food
2854,side,21,2,food
2875,side,21,2,food
2883,side,21,2,food
3049,side,21,2,food
2865,side,21,2,food
2696,side,21,2,food
2846,side,21,2,food
2849,side,21,2,food
2812,side,21,2,food
2816,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2821,side,21,2,food
2845,side,21,2,food
2696,side,21,2,food
2872,side,21,2,food
2873,side,21,2,food
2816,side,21,2,food
2751,side,21,2,food
2754,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2815,side,21,2,food
2821,side,21,2,food
2696,side,21,2,food
2872,side,21,2,food
2713,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2815,side,21,2,food
2878,side,21,2,food
2872,side,21,2,food
2883,side,21,2,food
2696,side,21,2,food
2713,side,21,2,food
2849,side,21,2,food
2873,side,21,2,food
2877,side,21,2,food
2846,side,21,2,food
2803,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2827,side,21,2,food
2834,side,21,2,food
2750,side,21,2,food
2852,side,21,2,food
2731,side,21,2,food
2815,side,21,2,food
2836,side,21,2,food
2713,side,21,2,food
2877,side,21,2,food
2872,side,21,2,food
2754,side,21,2,food
2816,side,21,2,food
2751,side,21,2,food
2845,side,21,2,food
2873,side,21,2,food
2752,side,21,2,food
2818,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2713,side,21,2,food
2816,side,21,2,food
2873,side,21,2,food
2877,side,21,2,food
2852,side,21,2,food
2815,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2872,side,21,2,food
2878,side,21,2,food
2815,side,21,2,food
2873,side,21,2,food
2883,side,21,2,food
2852,side,21,2,food
2877,side,21,2,food
3049,side,21,2,food
2753,side,21,2,food
2696,side,21,2,food
2713,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2846,side,21,2,food
2848,side,21,2,food
2849,side,21,2,food
2815,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2877,side,21,2,food
2713,side,21,2,food
2873,side,21,2,food
2849,side,21,2,food
2696,side,21,2,food
2751,side,21,2,food
2752,side,21,2,food
2872,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2872,side,21,2,food
2877,side,21,2,food
2849,side,21,2,food
2815,side,21,2,food
2816,side,21,2,food
2696,side,21,2,food
2713,side,21,2,food
2852,side,21,2,food
2751,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2878,side,21,2,food
2713,side,21,2,food
2872,side,21,2,food
2877,side,21,2,food
2883,side,21,2,food
2696,side,21,2,food
2852,side,21,2,food
2873,side,21,2,food
2815,side,21,2,food
2834,side,21,2,food
2751,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2846,side,21,2,food
2849,side,21,2,food
2865,side,21,2,food
2875,side,21,2,food
2815,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2713,side,21,2,food
2817,side,21,2,food
2821,side,21,2,food
2818,side,21,2,food
2816,side,21,2,food
2865,side,21,2,food
2872,side,21,2,food
2877,side,21,2,food
2873,side,21,2,food
2849,side,21,2,food
2696,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2877,side,21,2,food
2834,side,21,2,food
2816,side,21,2,food
2818,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2872,side,21,2,food
2873,side,21,2,food
2878,side,21,2,food
2852,side,21,2,food
2696,side,21,2,food
2756,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2696,side,21,2,food
2878,side,21,2,food
2713,side,21,2,food
2872,side,21,2,food
2873,side,21,2,food
2883,side,21,2,food
2815,side,21,2,food
2834,side,21,2,food
2877,side,21,2,food
2852,side,21,2,food
2816,side,21,2,food
2821,side,21,2,food
2846,side,21,2,food
2847,side,21,2,food
2848,side,21,2,food
2849,side,21,2,food
2750,side,21,2,food
2751,side,21,2,food
2753,side,21,2,food
2865,side,21,2,food
2815,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2821,side,21,2,food
2872,side,21,2,food
2713,side,21,2,food
2696,side,21,2,food
2877,side,21,2,food
2845,side,21,2,food
2849,side,21,2,food
2751,side,21,2,food
2816,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2873,side,21,2,food
2834,side,21,2,food
2731,side,21,2,food
2713,side,21,2,food
2836,side,21,2,food
2872,side,21,2,food
2696,side,21,2,food
2815,side,21,2,food
2816,side,21,2,food
2873,side,21,2,food
2834,side,21,2,food
2752,side,21,2,food
2754,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2877,side,21,2,food
2848,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2713,side,21,2,food
2873,side,21,2,food
2872,side,21,2,food
2878,side,21,2,food
2852,side,21,2,food
2696,side,21,2,food
2883,side,21,2,food
2849,side,21,2,food
2877,side,21,2,food
2816,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2815,side,21,2,food
2750,side,21,2,food
2753,side,21,2,food
2799,side,21,2,food
3049,side,21,2,food
2731,side,21,2,food
2815,side,21,2,food
2836,side,21,2,food
2821,side,21,2,food
2872,side,21,2,food
2696,side,21,2,food
2713,side,21,2,food
2873,side,21,2,food
2877,side,21,2,food
2878,side,21,2,food
2852,side,21,2,food
2751,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2877,side,21,2,food
2834,side,21,2,food
2713,side,21,2,food
2696,side,21,2,food
2872,side,21,2,food
2816,side,21,2,food
2873,side,21,2,food
2852,side,21,2,food
2845,side,21,2,food
2865,side,21,2,food
2815,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2878,side,21,2,food
2852,side,21,2,food
2873,side,21,2,food
2872,side,21,2,food
2696,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2877,side,21,2,food
2883,side,21,2,food
2865,side,21,2,food
2827,side,21,2,food
2816,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2849,side,21,2,food
2751,side,21,2,food
2731,side,21,2,food
2815,side,21,2,food
2836,side,21,2,food
2873,side,21,2,food
2713,side,21,2,food
2821,side,21,2,food
2872,side,21,2,food
2845,side,21,2,food
2848,side,21,2,food
2849,side,21,2,food
2852,side,21,2,food
2696,side,21,2,food
2751,side,21,2,food
2757,side,21,2,food
2816,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2834,side,21,2,food
2877,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2872,side,21,2,food
2877,side,21,2,food
2816,side,21,2,food
2852,side,21,2,food
2873,side,21,2,food
2834,side,21,2,food
2751,side,21,2,food
2818,side,21,2,food
2696,side,21,2,food
2847,side,21,2,food
2848,side,21,2,food
2849,side,21,2,food
2878,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2872,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2877,side,21,2,food
2852,side,21,2,food
2883,side,21,2,food
2873,side,21,2,food
2696,side,21,2,food
2751,side,21,2,food
2753,side,21,2,food
2834,side,21,2,food
2849,side,21,2,food
2865,side,21,2,food
2757,side,21,2,food
2740,side,21,2,food
2750,side,21,2,food
2821,side,21,2,food
2827,side,21,2,food
2812,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2696,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2872,side,21,2,food
2873,side,21,2,food
2816,side,21,2,food
2821,side,21,2,food
2755,side,21,2,food
2852,side,21,2,food
2875,side,21,2,food
2876,side,21,2,food
2877,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2872,side,21,2,food
2713,side,21,2,food
2815,side,21,2,food
2878,side,21,2,food
2696,side,21,2,food
2873,side,21,2,food
2883,side,21,2,food
2849,side,21,2,food
2854,side,21,2,food
2865,side,21,2,food
2877,side,21,2,food
2750,side,21,2,food
2817,side,21,2,food
2816,side,21,2,food
2846,side,21,2,food
2753,side,21,2,food
2852,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2872,side,21,2,food
2696,side,21,2,food
2834,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2877,side,21,2,food
2816,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2752,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2872,side,21,2,food
2713,side,21,2,food
2865,side,21,2,food
2878,side,21,2,food
2846,side,21,2,food
2875,side,21,2,food
2883,side,21,2,food
2815,side,21,2,food
2834,side,21,2,food
2812,side,21,2,food
2877,side,21,2,food
2873,side,21,2,food
2849,side,21,2,food
2816,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2696,side,21,2,food
2740,side,21,2,food
2751,side,21,2,food
2753,side,21,2,food
2754,side,21,2,food
2821,side,21,2,food
2852,side,21,2,food
2854,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2696,side,21,2,food
2873,side,21,2,food
2877,side,21,2,food
2872,side,21,2,food
2713,side,21,2,food
2815,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2878,side,21,2,food
2872,side,21,2,food
2873,side,21,2,food
2849,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2696,side,21,2,food
2821,side,21,2,food
2753,side,21,2,food
2852,side,21,2,food
2883,side,21,2,food
2846,side,21,2,food
2865,side,21,2,food
2877,side,21,2,food
2755,side,21,2,food
2757,side,21,2,food
2816,side,21,2,food
2818,side,21,2,food
2834,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2713,side,21,2,food
2815,side,21,2,food
2872,side,21,2,food
2816,side,21,2,food
2696,side,21,2,food
2817,side,21,2,food
2821,side,21,2,food
2740,side,21,2,food
2852,side,21,2,food
2873,side,21,2,food
2865,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2873,side,21,2,food
2872,side,21,2,food
2696,side,21,2,food
2713,side,21,2,food
2878,side,21,2,food
2877,side,21,2,food
2883,side,21,2,food
2815,side,21,2,food
2751,side,21,2,food
2865,side,21,2,food
2816,side,21,2,food
2821,side,21,2,food
2852,side,21,2,food
2815,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2872,side,21,2,food
2845,side,21,2,food
2849,side,21,2,food
2713,side,21,2,food
2852,side,21,2,food
2834,side,21,2,food
2836,side,21,2,food
2873,side,21,2,food
2821,side,21,2,food
2816,side,21,2,food
2752,side,21,2,food
2731,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2815,side,21,2,food
2878,side,21,2,food
2877,side,21,2,food
2872,side,21,2,food
2873,side,21,2,food
2713,side,21,2,food
2883,side,21,2,food
2696,side,21,2,food
2817,side,21,2,food
2834,side,21,2,food
2750,side,21,2,food
2852,side,21,2,food
2875,side,21,2,food
2751,side,21,2,food
2827,side,21,2,food
2812,side,21,2,food
2849,side,21,2,food
2713,side,21,2,food
2731,side,21,2,food
2696,side,21,2,food
2816,side,21,2,food
2872,side,21,2,food
2836,side,21,2,food
2845,side,21,2,food
2852,side,21,2,food
2818,side,21,2,food
2815,side,21,2,food
2754,side,21,2,food
2731,side,21,2,food
2872,side,21,2,food
2878,side,21,2,food
2836,side,21,2,food
2883,side,21,2,food
2815,side,21,2,food
2852,side,21,2,food
2812,side,21,2,food
2865,side,21,2,food
2873,side,21,2,food
2854,side,21,2,food
2847,side,21,2,food
2816,side,21,2,food
2872,side,21,2,food
2731,side,21,2,food
2852,side,21,2,food
2818,side,21,2,food
2834,side,21,2,food
2836,side,21,2,food
2696,side,21,2,food
2816,side,21,2,food
2845,side,21,2,food
2873,side,21,2,food
2713,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2872,side,21,2,food
2696,side,21,2,food
2873,side,21,2,food
2815,side,21,2,food
2883,side,21,2,food
2852,side,21,2,food
2713,side,21,2,food
2878,side,21,2,food
2854,side,21,2,food
2799,side,21,2,food
2847,side,21,2,food
2731,side,21,2,food
2713,side,21,2,food
2696,side,21,2,food
2816,side,21,2,food
2836,side,21,2,food
2834,side,21,2,food
2815,side,21,2,food
2845,side,21,2,food
2849,side,21,2,food
2852,side,21,2,food
2873,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2740,side,21,2,food
2731,side,21,2,food
2872,side,21,2,food
2878,side,21,2,food
2836,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2873,side,21,2,food
2852,side,21,2,food
2846,side,21,2,food
2834,side,21,2,food
2740,side,21,2,food
2883,side,21,2,food
2877,side,21,2,food
2731,side,21,2,food
2696,side,21,2,food
2816,side,21,2,food
2836,side,21,2,food
2873,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2834,side,21,2,food
2845,side,21,2,food
2847,side,21,2,food
2872,side,21,2,food
2836,side,21,2,food
2878,side,21,2,food
2696,side,21,2,food
2731,side,21,2,food
2713,side,21,2,food
2873,side,21,2,food
2815,side,21,2,food
2852,side,21,2,food
2849,side,21,2,food
2751,side,21,2,food
2883,side,21,2,food
3049,side,21,2,food
2713,side,21,2,food
2731,side,21,2,food
2815,side,21,2,food
2852,side,21,2,food
2836,side,21,2,food
2834,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2816,side,21,2,food
2817,side,21,2,food
2740,side,21,2,food
2845,side,21,2,food
2713,side,21,2,food
2731,side,21,2,food
2836,side,21,2,food
2878,side,21,2,food
2696,side,21,2,food
2815,side,21,2,food
2872,side,21,2,food
2883,side,21,2,food
2849,side,21,2,food
2852,side,21,2,food
2873,side,21,2,food
2731,side,21,2,food
2815,side,21,2,food
2836,side,21,2,food
2713,side,21,2,food
2696,side,21,2,food
2845,side,21,2,food
2849,side,21,2,food
2816,side,21,2,food
2818,side,21,2,food
2872,side,21,2,food
2873,side,21,2,food
2852,side,21,2,food
2817,side,21,2,food
2878,side,21,2,food
2731,side,21,2,food
2713,side,21,2,food
2836,side,21,2,food
2872,side,21,2,food
2852,side,21,2,food
2873,side,21,2,food
2877,side,21,2,food
2883,side,21,2,food
2696,side,21,2,food
2815,side,21,2,food
2812,side,21,2,food
2731,side,21,2,food
2852,side,21,2,food
2815,side,21,2,food
2836,side,21,2,food
2696,side,21,2,food
2713,side,21,2,food
2817,side,21,2,food
2818,side,21,2,food
2751,side,21,2,food
2816,side,21,2,food
2872,side,21,2,food
2873,side,21,2,food
2731,side,21,2,food
2696,side,21,2,food
2878,side,21,2,food
2872,side,21,2,food
2836,side,21,2,food
2873,side,21,2,food
2815,side,21,2,food
2713,side,21,2,food
2877,side,21,2,food
2876,side,21,2,food
2751,side,21,2,food
2752,side,21,2,food
2818,side,21,2,food
2821,side,21,2,food
2834,side,21,2,food
2852,side,21,2,food
2731,side,21,2,food
2696,side,21,2,food
2872,side,21,2,food
2713,side,21,2,food
2873,side,21,2,food
2816,side,21,2,food
2731,side,21,2,food
2872,side,21,2,food
2878,side,21,2,food
2836,side,21,2,food
2696,side,21,2,food
2713,side,21,2,food
2873,side,21,2,food
2852,side,21,2,food
2818,side,21,2,food
2816,side,21,2,food
2854,side,21,2,food
2816,side,21,2,food
2836,side,21,2,food
2731,side,21,2,food
2696,side,21,2,food
2713,side,21,2,food
2818,side,21,2,food
2872,side,21,2,food
2834,side,21,2,food
2852,side,21,2,food
2873,side,21,2,food
2821,side,21,2,food
2815,side,21,2,food
2872,side,21,2,food
2731,side,21,2,food
2713,side,21,2,food
2836,side,21,2,food
2878,side,21,2,food
2883,side,21,2,food
2873,side,21,2,food
2696,side,21,2,food
2815,side,21,2,food
2854,side,21,2,food
2852,side,21,2,food
2875,side,21,2,food
2740,side,21,2,food
2750,side,21,2,food
2816,side,21,2,food
2846,side,21,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3401,entree,8,2,food
3401,entree,8,2,food
3403,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
3706,entree,8,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2697,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2697,salad,18,2,food
2697,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
2871,salad,18,2,food
2837,salad,18,2,food
