item,item_code,quantity,unit_price,total_sales_amount,date,type
red bull,3175,1.0,3.5,3.5,2021-07-16,nonalcoholic
red bull sf,3176,1.0,3.5,3.5,2021-07-16,nonalcoholic
pit moon man,3357,1.0,15.0,15.0,2021-07-16,beer
rail gin,3341,1.0,3.5,3.5,2021-07-16,gin
shot dr mcgullicuddys,3226,1.0,3.0,3.0,2021-07-16,liqueur
jack daniels,3315,1.0,5.0,5.0,2021-07-16,scotch/whiskey
absolut,3286,1.0,8.0,8.0,2021-07-16,vodka
skyy raspberry,3302,1.0,4.0,4.0,2021-07-16,vodka
titos,3307,1.0,5.0,5.0,2021-07-16,vodka
shot makers mark,3535,1.0,0.0,0.0,2021-07-16,bourbon
shot jack daniels,3527,1.0,4.0,4.0,2021-07-16,scotch/whiskey
shot crown royal,3529,1.0,4.0,4.0,2021-07-16,scotch/whiskey
dbl coconut jack,3498,1.0,6.0,6.0,2021-07-16,rum
dbl meyers dark,3504,1.0,6.0,6.0,2021-07-16,rum
dbl cazadores reposado,3478,1.0,7.0,7.0,2021-07-16,tequila
shot cazadores reposado,3479,1.0,4.0,4.0,2021-07-16,tequila
dbl tanqueray,3488,1.0,8.0,8.0,2021-07-16,gin
vball stein,3416,1.0,4.0,4.0,2021-07-16,special
hendricks gin,3427,1.0,5.5,5.5,2021-07-16,gin
shot rail vodka,3456,1.0,3.0,3.0,2021-07-16,vodka
dbl wild turkey 101,3615,1.0,0.0,0.0,2021-07-16,scotch/whiskey
shot canad. club,3618,1.0,3.0,3.0,2021-07-16,scotch/whiskey
shot bulleit rye,3590,1.0,4.0,4.0,2021-07-16,scotch/whiskey
shot baileys irish,3541,1.0,4.0,4.0,2021-07-16,liqueur
shot kahlua,3543,1.0,4.0,4.0,2021-07-16,liqueur
dbl amaretto,3560,1.0,7.0,7.0,2021-07-16,liqueur
casamigos,3687,1.0,6.0,6.0,2021-07-16,tequila
skyy cherry bomb,3370,22.0,3.4545454545455,76.0,2020-07-14,vodka
pint beer of the week,3356,19.0,2.0,38.0,2020-07-14,special
pit spotted cow,3145,10.0,15.0,150.0,2020-07-14,beer
shot rumpleminz,3242,7.0,1.5714285714286,11.0,2020-07-14,rum
shot tullamore dew,3327,7.0,2.8571428571429,20.0,2020-07-14,scotch/whiskey
can press gf/car,3133,6.0,5.0,30.0,2020-07-14,hard seltzer
dbl jameson,3538,6.0,4.0,24.0,2020-07-14,scotch/whiskey
dbl rail vodka,3455,5.0,5.5,27.5,2020-07-14,vodka
pint lkft ipa,3136,5.0,3.3,16.5,2020-07-14,beer
pint lkft hazy rabbit,3348,5.0,3.9,19.5,2020-07-14,beer
pint stein,3141,4.0,3.75,15.0,2020-07-14,beer
skyy ginger bomb,3371,4.0,2.0,8.0,2020-07-14,vodka
bottle miller lite,3391,4.0,3.25,13.0,2020-07-14,beer
vball lite,3410,4.0,0.0,0.0,2020-07-14,special
shot rail tequila,3462,3.0,3.0,9.0,2020-07-14,tequila
7-up,3147,3.0,1.5,4.5,2020-07-14,nonalcoholic
pint miller high life,3137,3.0,3.0,9.0,2020-07-14,beer
can press lime,3132,3.0,5.0,15.0,2020-07-14,hard seltzer
can press blk/hyb,3130,3.0,5.0,15.0,2020-07-14,hard seltzer
pint k4 fantasy factory,3351,3.0,4.5,13.5,2020-07-14,beer
pit schlitz,3144,3.0,11.0,33.0,2020-07-14,beer
shot jagermeister,3234,3.0,4.0,12.0,2020-07-14,liqueur
pit moon man,3357,2.0,15.0,30.0,2020-07-14,beer
bottle pabst blue ribbon,3126,2.0,3.25,6.5,2020-07-14,beer
can pabst blue ribbon 16oz,3129,2.0,4.0,8.0,2020-07-14,beer
can n.g. staghorn,3135,2.0,5.0,10.0,2020-07-14,beer
pit miller lite,3143,2.0,11.0,22.0,2020-07-14,beer
shot cazadores reposado,3479,2.0,0.0,0.0,2020-07-14,tequila
dbl cazadores blanco,3480,2.0,7.0,14.0,2020-07-14,tequila
shot cazadores blanco,3481,2.0,4.0,8.0,2020-07-14,tequila
shot fernet,3507,2.0,0.0,0.0,2020-07-14,liqueur
dbl jack daniels,3526,2.0,8.0,16.0,2020-07-14,scotch/whiskey
dbl crown royal,3528,2.0,8.0,16.0,2020-07-14,scotch/whiskey
dbl rail whiskey,3459,2.0,5.5,11.0,2020-07-14,scotch/whiskey
shot rail whiskey,3460,2.0,3.0,6.0,2020-07-14,scotch/whiskey
dbl southern comfort,3596,2.0,8.0,16.0,2020-07-14,scotch/whiskey
shot skyy watermelon,3674,2.0,3.0,6.0,2020-07-14,vodka
dbl johnnie walker black,3605,2.0,12.0,24.0,2020-07-14,scotch/whiskey
dbl wild turkey 101,3615,2.0,8.0,16.0,2020-07-14,scotch/whiskey
dbl titos,3654,2.0,8.0,16.0,2020-07-14,vodka
vball spot cow,3415,2.0,4.0,8.0,2020-07-14,special
shot skyy,3663,1.0,3.0,3.0,2020-07-14,vodka
dbl skyy cherry,3670,1.0,0.0,0.0,2020-07-14,vodka
dbl skyy orange,3676,1.0,7.0,7.0,2020-07-14,vodka
johnnie walker black,3601,1.0,6.0,6.0,2020-07-14,scotch/whiskey
dbl rail rum,3457,1.0,5.5,5.5,2020-07-14,rum
vball beer of the week,3413,1.0,0.0,0.0,2020-07-14,special
vball moon man,3414,1.0,4.0,4.0,2020-07-14,special
shot crown royal,3529,1.0,4.0,4.0,2020-07-14,scotch/whiskey
shot jim beam,3531,1.0,4.0,4.0,2020-07-14,bourbon
dbl makers mark,3534,1.0,8.0,8.0,2020-07-14,bourbon
dbl tullamore dew,3536,1.0,8.0,8.0,2020-07-14,scotch/whiskey
dbl hendricks gin,3485,1.0,9.0,9.0,2020-07-14,gin
shot coconut jack,3499,1.0,4.0,4.0,2020-07-14,rum
shot kraken,3501,1.0,4.0,4.0,2020-07-14,rum
long island,3204,1.0,8.0,8.0,2020-07-14,cocktail
pint schlitz,3139,1.0,3.0,3.0,2020-07-14,beer
pint spotted cow,3140,1.0,4.5,4.5,2020-07-14,beer
bottle blue moon,3113,1.0,4.5,4.5,2020-07-14,beer
can press pom/gin,3131,1.0,5.0,5.0,2020-07-14,hard seltzer
pit beer of the week,3362,1.0,8.0,8.0,2020-07-14,special
pint angry orchard,3352,1.0,4.5,4.5,2020-07-14,hard cider
pint abita turbodog,3353,1.0,3.0,3.0,2020-07-14,beer
pint moon man,3349,1.0,4.5,4.5,2020-07-14,beer
rail vodka,3339,1.0,3.5,3.5,2020-07-14,vodka
rail brandy,3342,1.0,4.5,4.5,2020-07-14,brandy
bag snacks,3246,1.0,0.75,0.75,2020-07-14,other
dbl of the week,3251,1.0,6.0,6.0,2020-07-14,special
cazadores blanco,3280,1.0,5.0,5.0,2020-07-14,tequila
absolut,3286,1.0,5.0,5.0,2020-07-14,vodka
crown royal,3312,1.0,5.0,5.0,2020-07-14,scotch/whiskey
dbl rail vodka,3455,199.0,5.1871859296482,1032.25,2019-07-19,vodka
bottle miller high life,3122,124.0,3.25,403.0,2019-07-19,beer
skyy orange bomb,3372,117.0,4.0,468.0,2019-07-19,vodka
skyy raspberry bomb,3369,75.0,4.0,300.0,2019-07-19,vodka
shot tullamore dew,3327,67.0,4.0,268.0,2019-07-19,scotch/whiskey
pint stein,3141,62.0,3.991935483871,247.5,2019-07-19,beer
glass water,3162,62.0,0.0,0.0,2019-07-19,nonalcoholic
sriracha strips,2730,57.0,8.2105263157895,468.0,2019-07-19,appetizers
pint beer of the week,3356,57.0,3.0,171.0,2019-07-19,special
skyy cherry bomb,3370,54.0,4.0,216.0,2019-07-19,vodka
pint lkft hazy rabbit,3348,53.0,3.9905660377358,211.5,2019-07-19,beer
pint spotted cow,3140,52.0,3.9519230769231,205.5,2019-07-19,beer
pit miller lite,3143,49.0,11.0,539.0,2019-07-19,beer
shot cazadores blanco,3481,46.0,4.0,184.0,2019-07-19,tequila
pint miller high life,3137,43.0,3.0,129.0,2019-07-19,beer
pit schlitz,3144,41.0,11.0,451.0,2019-07-19,beer
shot of the week,3254,41.0,3.0,123.0,2019-07-19,special
pint miller lite,3138,39.0,3.0,117.0,2019-07-19,beer
cheese curds,2728,36.0,6.5277777777778,235.0,2019-07-19,appetizers
locust st wings full,2729,35.0,11.085714285714,388.0,2019-07-19,appetizers
grilled cheese,2734,35.0,4.4571428571429,156.0,2019-07-19,sandwich
locust st. wings half,2858,35.0,6.0285714285714,211.0,2019-07-19,appetizers
pint lkft ipa,3136,35.0,3.7714285714286,132.0,2019-07-19,beer
pit water,3400,32.0,0.0,0.0,2019-07-19,nonalcoholic
dbl rail whiskey,3459,30.0,5.2166666666667,156.5,2019-07-19,scotch/whiskey
dbl titos,3654,30.0,8.0,240.0,2019-07-19,vodka
can press blk/hyb,3130,30.0,5.0,150.0,2019-07-19,hard seltzer
pit miller high life,3142,29.0,11.0,319.0,2019-07-19,beer
pint moon man,3349,28.0,4.2321428571429,118.5,2019-07-19,beer
vball lite,3410,27.0,0.0,0.0,2019-07-19,special
can coors light,3116,27.0,4.0,108.0,2019-07-19,beer
dbl rail gin,3453,26.0,5.0384615384615,131.0,2019-07-19,gin
dbl skyy cherry,3670,26.0,7.0,182.0,2019-07-19,vodka
skyy ginger bomb,3371,24.0,4.0,96.0,2019-07-19,vodka
pint abita turbodog,3353,23.0,4.0434782608696,93.0,2019-07-19,beer
thurs burger,2886,23.0,5.7173913043478,131.5,2019-07-19,burger
riverwest burger,2714,22.0,9.8863636363636,217.5,2019-07-19,burger
cheese burger,2841,22.0,7.5,165.0,2019-07-19,burger
pit spotted cow,3145,22.0,15.0,330.0,2019-07-19,beer
shot seagrams vo,3325,21.0,3.0,63.0,2019-07-19,scotch/whiskey
skyy peach bomb,3367,20.0,4.0,80.0,2019-07-19,vodka
nachos,2808,20.0,7.075,141.5,2019-07-19,appetizers
pit beer of the week,3362,19.0,11.0,209.0,2019-07-19,special
dbl rail brandy,3448,18.0,5.25,94.5,2019-07-19,brandy
3 part combo,2831,18.0,11.977777777778,215.6,2019-07-19,fish
french fries,2731,18.0,2.0,36.0,2019-07-19,side
combo fry,2736,17.0,11.126470588235,189.15,2019-07-19,fish
tater tots,2836,17.0,2.0,34.0,2019-07-19,side
can pabst blue ribbon 16oz,3129,17.0,4.0,68.0,2019-07-19,beer
shot bombay sapphire,3487,17.0,4.0,68.0,2019-07-19,gin
hh pint abita wrought iron,3354,17.0,4.2352941176471,72.0,2019-07-19,happy hour
shot cazadores reposado,3479,16.0,4.0,64.0,2019-07-19,tequila
dbl rail tequila,3461,16.0,5.3125,85.0,2019-07-19,tequila
soda/juice,3183,16.0,1.5,24.0,2019-07-19,nonalcoholic
chix caeser wrap,2838,16.0,8.375,134.0,2019-07-19,sandwich
mush swiss burger,2715,15.0,8.3666666666667,125.5,2019-07-19,burger
all american burger,2840,15.0,6.95,104.25,2019-07-19,burger
bottle miller lite,3391,15.0,3.25,48.75,2019-07-19,beer
pit lkft ipa,3358,14.0,14.285714285714,200.0,2019-07-19,beer
bottle bud light,3114,14.0,4.3928571428571,61.5,2019-07-19,beer
dbl of the week,3251,13.0,5.0,65.0,2019-07-19,special
kung fu quesadilla,2870,13.0,6.0,78.0,2019-07-19,appetizers
war burger,3028,13.0,8.2307692307692,107.0,2019-07-19,burger
pint angry orchard,3352,13.0,3.9230769230769,51.0,2019-07-19,hard cider
dbl jack daniels,3526,13.0,8.0,104.0,2019-07-19,scotch/whiskey
shot skyy,3663,13.0,3.0,39.0,2019-07-19,vodka
dbl jim beam,3530,12.0,7.0,84.0,2019-07-19,bourbon
shot hennessey,3450,12.0,5.0,60.0,2019-07-19,brandy
dbl rail rum,3457,12.0,4.5,54.0,2019-07-19,rum
fancy fries,2878,12.0,5.0,60.0,2019-07-19,side
can press gf/car,3133,12.0,5.0,60.0,2019-07-19,hard seltzer
pit stein,3146,12.0,15.0,180.0,2019-07-19,beer
can press lime,3132,11.0,5.0,55.0,2019-07-19,hard seltzer
shot rumpleminz,3242,11.0,4.0,44.0,2019-07-19,rum
camel lights,3247,11.0,10.0,110.0,2019-07-19,other
cup soup,2872,11.0,2.5,27.5,2019-07-19,side
bottle corona,3117,11.0,4.5,49.5,2019-07-19,beer
pint summer shandy,3425,11.0,3.8181818181818,42.0,2019-07-19,beer
pit moon man,3357,11.0,15.0,165.0,2019-07-19,beer
pint k4 fantasy factory,3351,10.0,3.9,39.0,2019-07-19,beer
vball hi-life,3411,10.0,0.0,0.0,2019-07-19,special
monday special,3032,10.0,7.3,73.0,2019-07-19,special
jive turkey,2859,10.0,8.1,81.0,2019-07-19,sandwich
pint schlitz,3139,10.0,3.0,30.0,2019-07-19,beer
bloody mary,3199,9.0,7.2222222222222,65.0,2019-07-19,cocktail
soft pretzel bites,2835,9.0,5.0,45.0,2019-07-19,appetizers
skyy apricot bomb,3368,9.0,4.0,36.0,2019-07-19,vodka
diet coke - refill,3465,9.0,0.0,0.0,2019-07-19,nonalcoholic
shot patron xo,3477,9.0,4.0,36.0,2019-07-19,tequila
pit lkft hazy rabbit,3359,8.0,15.0,120.0,2019-07-19,beer
vball schlitz,3412,8.0,0.0,0.0,2019-07-19,special
skyy watermelon bomb,3374,8.0,4.0,32.0,2019-07-19,vodka
pit summer shandy,3426,8.0,15.0,120.0,2019-07-19,beer
shot amaretto,3561,8.0,3.0,24.0,2019-07-19,liqueur
holy mo!,2839,8.0,10.5,84.0,2019-07-19,burger
bbq pulled pork,2842,8.0,7.0,56.0,2019-07-19,sandwich
perch fry,2830,8.0,9.95,79.6,2019-07-19,fish
fish fry,2722,8.0,10.2625,82.1,2019-07-19,fish
plain chicken strips,2867,8.0,8.0,64.0,2019-07-19,appetizers
cheese curd burger,2879,8.0,10.25,82.0,2019-07-19,burger
rail gin,3341,8.0,3.625,29.0,2019-07-19,gin
can press pom/gin,3131,8.0,5.0,40.0,2019-07-19,hard seltzer
coke,3154,8.0,1.5,12.0,2019-07-19,nonalcoholic
can n.g. staghorn,3135,7.0,5.0,35.0,2019-07-19,beer
bottle spaten lager,3127,7.0,5.0,35.0,2019-07-19,beer
shot jameson,3317,7.0,4.0,28.0,2019-07-19,scotch/whiskey
cocktail of the week,3250,7.0,4.2857142857143,30.0,2019-07-19,special
spicy popcorn shrimp,2864,7.0,6.0,42.0,2019-07-19,appetizers
cubano,2716,7.0,8.0,56.0,2019-07-19,sandwich
pc pollack,2800,7.0,2.25,15.75,2019-07-19,fish
club sub,2733,7.0,7.3571428571429,51.5,2019-07-19,sandwich
dbl jack d honey,3532,7.0,8.0,56.0,2019-07-19,scotch/whiskey
shot jack daniels,3527,6.0,4.0,24.0,2019-07-19,scotch/whiskey
dbl tanqueray,3488,6.0,8.5,51.0,2019-07-19,gin
coke - refill,3464,6.0,0.0,0.0,2019-07-19,nonalcoholic
vball beer of the week,3413,6.0,0.0,0.0,2019-07-19,special
fish sandwich,2737,6.0,7.5,45.0,2019-07-19,fish
house salad lg,2697,6.0,7.5,45.0,2019-07-19,salad
pc shrimp,2823,6.0,1.0,6.0,2019-07-19,fish
fish tacos,2851,6.0,6.5,39.0,2019-07-19,fish
thai chicken wrap,2880,6.0,8.3333333333333,50.0,2019-07-19,sandwich
shrimp tacos,2874,6.0,6.5,39.0,2019-07-19,fish
chix caesar salad,2871,6.0,8.0,48.0,2019-07-19,salad
shot goldschlager,3230,6.0,4.0,24.0,2019-07-19,liqueur
shot dr mcgullicuddys,3226,5.0,3.0,15.0,2019-07-19,liqueur
sangria,3210,5.0,6.0,30.0,2019-07-19,cocktail
rail vodka,3339,5.0,3.5,17.5,2019-07-19,vodka
shot car bomb,3269,5.0,6.0,30.0,2019-07-19,specialty shots
shot lemon drop,3276,5.0,4.0,20.0,2019-07-19,specialty shots
can crispin 16oz,3128,5.0,6.0,30.0,2019-07-19,hard cider
bottle modelo especial,3124,5.0,4.5,22.5,2019-07-19,beer
side sm nacho chez,2852,5.0,0.75,3.75,2019-07-19,side
chili cheese poutine,2801,5.0,7.2,36.0,2019-07-19,appetizers
vball stein,3416,5.0,4.0,20.0,2019-07-19,special
dbl seagrams vo,3578,5.0,7.0,35.0,2019-07-19,scotch/whiskey
shot pearl pom.,3639,5.0,4.0,20.0,2019-07-19,vodka
shot southern comfort,3597,4.0,4.0,16.0,2019-07-19,scotch/whiskey
dbl tullamore dew,3536,4.0,8.0,32.0,2019-07-19,scotch/whiskey
can oberon 16oz,3678,4.0,5.0,20.0,2019-07-19,beer
pit angry orchard,3361,4.0,15.0,60.0,2019-07-19,hard cider
vball spot cow,3415,4.0,4.0,16.0,2019-07-19,special
dbl bacardi,3492,4.0,6.0,24.0,2019-07-19,vodka
shot jose cuervo,3475,4.0,3.0,12.0,2019-07-19,tequila
shot fernet,3507,4.0,4.0,16.0,2019-07-19,liqueur
side honey mustard,2751,4.0,0.25,1.0,2019-07-19,side
broiled fish fry,2813,4.0,9.95,39.8,2019-07-19,fish
side ranch,2815,4.0,0.25,1.0,2019-07-19,side
house salad sm,2837,4.0,3.5,14.0,2019-07-19,salad
iggy pop,2860,4.0,9.875,39.5,2019-07-19,sandwich
sandwich of the week,2887,4.0,5.0,20.0,2019-07-19,special
diet coke,3158,4.0,1.5,6.0,2019-07-19,nonalcoholic
lemonade,3170,4.0,1.5,6.0,2019-07-19,nonalcoholic
shot jager bomb,3274,4.0,5.0,20.0,2019-07-19,liqueur
long island,3204,3.0,8.0,24.0,2019-07-19,cocktail
moscow mule,3207,3.0,7.0,21.0,2019-07-19,cocktail
camel menthol,3248,3.0,10.0,30.0,2019-07-19,other
red bull,3175,3.0,3.5,10.5,2019-07-19,nonalcoholic
bottle pabst blue ribbon,3126,3.0,3.25,9.75,2019-07-19,beer
breakfast burger,3033,3.0,8.0833333333333,24.25,2019-07-19,breakfast
breakfast burrito,3034,3.0,7.5,22.5,2019-07-19,breakfast
bottle eastside dark,3118,3.0,5.0,15.0,2019-07-19,beer
hush puppies,2809,3.0,6.5,19.5,2019-07-19,appetizers
dbl captain morgan,3496,3.0,8.0,24.0,2019-07-19,rum
dbl hennessey,3449,3.0,11.0,33.0,2019-07-19,brandy
seltzer - refill,3469,3.0,0.0,0.0,2019-07-19,nonalcoholic
hh pint guinness,3350,3.0,3.6666666666667,11.0,2019-07-19,happy hour
vball hazy rabbit,3418,3.0,4.0,12.0,2019-07-19,special
vball angry orchard,3422,3.0,4.0,12.0,2019-07-19,special
vball moon man,3414,3.0,4.0,12.0,2019-07-19,special
dbl skyy raspb,3668,3.0,7.0,21.0,2019-07-19,vodka
shot skyy ginger,3673,3.0,3.0,9.0,2019-07-19,vodka
dbl skyy orange,3676,3.0,7.0,21.0,2019-07-19,vodka
dbl canad. club,3617,3.0,7.0,21.0,2019-07-19,scotch/whiskey
dbl absolut citron,3656,3.0,8.0,24.0,2019-07-19,vodka
dbl jameson,3538,3.0,8.0,24.0,2019-07-19,scotch/whiskey
shot fireball,3584,3.0,4.0,12.0,2019-07-19,scotch/whiskey
dbl bulleit rye,3589,3.0,8.3333333333333,25.0,2019-07-19,scotch/whiskey
shot campari,3549,2.0,3.0,6.0,2019-07-19,liqueur
dbl ketel one,3658,2.0,8.0,16.0,2019-07-19,vodka
dbl skyy apricot,3666,2.0,7.0,14.0,2019-07-19,vodka
shot skyy orange,3677,2.0,3.0,6.0,2019-07-19,vodka
vball summer shandy,3423,2.0,4.0,8.0,2019-07-19,special
lemonade - refill,3472,2.0,0.0,0.0,2019-07-19,nonalcoholic
dbl cazadores reposado,3478,2.0,7.0,14.0,2019-07-19,tequila
shot rail whiskey,3460,2.0,3.0,6.0,2019-07-19,scotch/whiskey
shot kraken,3501,2.0,4.0,8.0,2019-07-19,rum
dbl crown royal,3528,2.0,8.0,16.0,2019-07-19,scotch/whiskey
bowl chili,2696,2.0,4.0,8.0,2019-07-19,side
tracks scramble,3045,2.0,8.0,16.0,2019-07-19,breakfast
breakfast sammy,3046,2.0,7.0,14.0,2019-07-19,breakfast
side breakfast potato,3038,2.0,2.0,4.0,2019-07-19,breakfast
cup chili,2873,2.0,2.5,5.0,2019-07-19,side
side garlic parm,2877,2.0,0.25,0.5,2019-07-19,side
red bull yellow,3177,2.0,3.5,7.0,2019-07-19,nonalcoholic
coffee,3153,2.0,1.5,3.0,2019-07-19,nonalcoholic
shot jagermeister,3234,2.0,4.0,8.0,2019-07-19,liqueur
mango mimosa,3205,2.0,6.0,12.0,2019-07-19,cocktail
hennessey,3190,2.0,6.0,12.0,2019-07-19,brandy
korbel,3191,2.0,4.0,8.0,2019-07-19,brandy
bombay sapphire,3216,2.0,5.0,10.0,2019-07-19,gin
absolut,3286,2.0,8.0,16.0,2019-07-19,vodka
white zin,3335,2.0,5.0,10.0,2019-07-19,wine
jim beam,3318,1.0,5.0,5.0,2019-07-19,bourbon
rail whiskey,3340,1.0,4.5,4.5,2019-07-19,scotch/whiskey
rail tequila,3344,1.0,3.5,3.5,2019-07-19,tequila
skyy raspberry,3302,1.0,4.0,4.0,2019-07-19,vodka
jack daniels,3315,1.0,5.0,5.0,2019-07-19,scotch/whiskey
bacardi,3255,1.0,4.0,4.0,2019-07-19,vodka
baileys irish,3221,1.0,5.0,5.0,2019-07-19,liqueur
trinidad tea,3213,1.0,8.0,8.0,2019-07-19,cocktail
white russian,3215,1.0,5.0,5.0,2019-07-19,cocktail
sour,3184,1.0,1.5,1.5,2019-07-19,nonalcoholic
bottle budweiser,3115,1.0,4.5,4.5,2019-07-19,beer
can schlitz 16oz,3134,1.0,4.0,4.0,2019-07-19,beer
side sweet chili,2875,1.0,0.25,0.25,2019-07-19,side
toast side,2854,1.0,1.5,1.5,2019-07-19,side
side sriracha mayo,2865,1.0,0.25,0.25,2019-07-19,side
desperado,3044,1.0,10.0,10.0,2019-07-19,tequila
breakfast classic,3035,1.0,6.5,6.5,2019-07-19,breakfast
2 meat,3037,1.0,2.25,2.25,2019-07-19,breakfast
ham n swiss,3048,1.0,7.0,7.0,2019-07-19,sandwich
side english muffin,3049,1.0,1.75,1.75,2019-07-19,side
bottle blue moon,3113,1.0,4.5,4.5,2019-07-19,beer
bottle lh milk stout,3119,1.0,6.0,6.0,2019-07-19,beer
bowl soup,2713,1.0,4.5,4.5,2019-07-19,side
shrimp fry,2735,1.0,9.95,9.95,2019-07-19,fish
side hot sauce,2817,1.0,0.25,0.25,2019-07-19,side
side bleu chez,2818,1.0,0.25,0.25,2019-07-19,side
side mayo,2849,1.0,0.25,0.25,2019-07-19,side
dbl makers mark,3534,1.0,8.0,8.0,2019-07-19,bourbon
shot jim beam,3531,1.0,4.0,4.0,2019-07-19,bourbon
shot captain morgan,3497,1.0,4.0,4.0,2019-07-19,rum
dbl coconut jack,3498,1.0,6.0,6.0,2019-07-19,rum
dbl kraken,3500,1.0,8.0,8.0,2019-07-19,rum
dbl hacienda reposado,3482,1.0,6.0,6.0,2019-07-19,tequila
dbl bombay sapphire,3486,1.0,8.0,8.0,2019-07-19,gin
dbl korbel,3452,1.0,7.0,7.0,2019-07-19,brandy
vball turbodog,3419,1.0,4.0,4.0,2019-07-19,special
vball wrought iron,3420,1.0,4.0,4.0,2019-07-19,special
pit abita turbodog,3363,1.0,15.0,15.0,2019-07-19,beer
pit abita wrought iron,3364,1.0,15.0,15.0,2019-07-19,beer
shot skyy cherry,3671,1.0,3.0,3.0,2019-07-19,vodka
dbl skyy ginger,3672,1.0,7.0,7.0,2019-07-19,vodka
dbl skyy peach,3664,1.0,7.0,7.0,2019-07-19,vodka
shot ketel one,3659,1.0,4.0,4.0,2019-07-19,vodka
shot titos,3655,1.0,4.0,4.0,2019-07-19,vodka
dbl blue caracao,3566,1.0,6.0,6.0,2019-07-19,liqueur
dbl bulleit bourbon,3587,1.0,8.0,8.0,2019-07-19,bourbon
seagrams vo,3579,1.0,4.0,4.0,2019-07-19,scotch/whiskey
dbl seagrams 7,3594,1.0,7.0,7.0,2019-07-19,scotch/whiskey
dbl southern comfort,3596,1.0,9.0,9.0,2019-07-19,scotch/whiskey
shot wild turkey 101,3616,1.0,4.0,4.0,2019-07-19,scotch/whiskey
dbl pearl cucumber,3640,1.0,7.0,7.0,2019-07-19,vodka
dbl stoli razz,3644,1.0,8.0,8.0,2019-07-19,vodka
dbl smirnoff,3646,1.0,8.0,8.0,2019-07-19,vodka
dbl rail vodka,3455,135.0,5.3259259259259,719.0,2021-07-23,vodka
skyy cherry bomb,3370,134.0,3.8507462686567,516.0,2021-07-23,vodka
shot seagrams vo,3325,90.0,2.1666666666667,195.0,2021-07-23,scotch/whiskey
bottle miller high life,3122,82.0,3.0518292682927,250.25,2021-07-23,beer
pint spotted cow,3140,81.0,3.9259259259259,318.0,2021-07-23,beer
shot tullamore dew,3327,78.0,3.3333333333333,260.0,2021-07-23,scotch/whiskey
shot cazadores blanco,3481,59.0,3.864406779661,228.0,2021-07-23,tequila
pint stein,3141,59.0,3.9152542372881,231.0,2021-07-23,beer
pit miller lite,3143,58.0,11.0,638.0,2021-07-23,beer
pint lkft ipa,3136,58.0,4.2672413793103,247.5,2021-07-23,beer
can press blk/hyb,3130,46.0,4.8913043478261,225.0,2021-07-23,hard seltzer
cheese curds,2728,46.0,7.8478260869565,361.0,2021-07-23,appetizers
pint moon man,3349,44.0,3.3409090909091,147.0,2021-07-23,beer
sriracha strips,2730,42.0,7.6369047619048,320.75,2021-07-23,appetizers
bottle miller lite,3391,38.0,2.8223684210526,107.25,2021-07-23,beer
shot fireball,3584,37.0,3.7837837837838,140.0,2021-07-23,scotch/whiskey
pit spotted cow,3145,36.0,15.0,540.0,2021-07-23,beer
glass water,3162,36.0,0.0,0.0,2021-07-23,nonalcoholic
pint schlitz,3139,35.0,3.0,105.0,2021-07-23,beer
pint miller high life,3137,34.0,3.0,102.0,2021-07-23,beer
pint lkft hazy rabbit,3348,33.0,3.9545454545455,130.5,2021-07-23,beer
skyy peach bomb,3367,30.0,2.9333333333333,88.0,2021-07-23,vodka
shot jameson,3317,30.0,3.6,108.0,2021-07-23,scotch/whiskey
locust st. wings half,2858,29.0,8.0344827586207,233.0,2021-07-23,appetizers
locust st wings full,2729,28.0,14.214285714286,398.0,2021-07-23,appetizers
bottle corona,3117,27.0,4.1666666666667,112.5,2021-07-23,beer
pit water,3400,27.0,0.0,0.0,2021-07-23,nonalcoholic
nashville hot chicken,3706,27.0,9.0277777777778,243.75,2021-07-23,entree
french fries,2731,26.0,1.9423076923077,50.5,2021-07-23,side
can press pom/gin,3131,25.0,4.8,120.0,2021-07-23,hard seltzer
shot crown royal,3529,24.0,4.0,96.0,2021-07-23,scotch/whiskey
tracks big boy,3704,23.0,9.3478260869565,215.0,2021-07-23,burger
can pabst blue ribbon 16oz,3129,23.0,4.0,92.0,2021-07-23,beer
dbl rail gin,3453,23.0,4.804347826087,110.5,2021-07-23,gin
shot cazadores reposado,3479,22.0,4.0,88.0,2021-07-23,tequila
pit moon man,3357,22.0,15.0,330.0,2021-07-23,beer
can press gf/car,3133,22.0,5.0,110.0,2021-07-23,hard seltzer
chix caeser wrap,2838,22.0,8.9431818181818,196.75,2021-07-23,sandwich
shot fernet,3507,21.0,2.6666666666667,56.0,2021-07-23,liqueur
dbl titos,3654,21.0,8.047619047619,169.0,2021-07-23,vodka
riverwest burger,2714,20.0,11.1625,223.25,2021-07-23,burger
can coors light,3116,20.0,4.0,80.0,2021-07-23,beer
bottle modelo especial,3124,19.0,4.2631578947368,81.0,2021-07-23,beer
plain chicken strips,2867,19.0,8.0526315789474,153.0,2021-07-23,appetizers
pint lkft oktoberfest,3697,19.0,4.1052631578947,78.0,2021-07-23,beer
grilled cheese,2734,18.0,3.0,54.0,2021-07-23,sandwich
pit schlitz,3144,18.0,11.0,198.0,2021-07-23,beer
pit miller high life,3142,18.0,10.388888888889,187.0,2021-07-23,beer
dbl rail rum,3457,17.0,5.1470588235294,87.5,2021-07-23,rum
